id,set_id,worker_id,description,first,second,third,first_addr,second_addr,third_addr
281,23,17,Which is the hottest pic of our hottest prez?,88,87,89,https://s3.amazonaws.com/popop-uploads/cc6466cb42af4b4e8463e515bf1cf50d.jpeg,https://s3.amazonaws.com/popop-uploads/ab23e330b79c437eb4eec05b6fe2056f.jpeg,https://s3.amazonaws.com/popop-uploads/5f8d518cd1f4496ca26f6d2175a7254b.jpeg
282,31,17,sort by how beautiful you think the photo is,130,131,126,https://s3.amazonaws.com/popop-uploads/909f879b78bb4e5b9573f457dbdb4d98.jpeg,https://s3.amazonaws.com/popop-uploads/55f5de3ffd8a42f994818a780f273dad.jpeg,https://s3.amazonaws.com/popop-uploads/9352b4d0dfc547dd8426be29ed59bf1a.jpeg
283,8,17,Most representative picture of Penn,36,35,32,https://s3.amazonaws.com/popop-uploads/a29ef9fec0834dd3a3d6cfe5b68d039a.jpeg,https://s3.amazonaws.com/popop-uploads/12fd5179f6b44ba7920d07980e2c40a9.jpeg,https://s3.amazonaws.com/popop-uploads/bcce04d26d1d436b8a2eceaeba2d597f.jpeg
284,31,17,sort by how beautiful you think the photo is,127,130,132,https://s3.amazonaws.com/popop-uploads/ce68ef3d90aa44c79f730e12d33b06e5.jpeg,https://s3.amazonaws.com/popop-uploads/909f879b78bb4e5b9573f457dbdb4d98.jpeg,https://s3.amazonaws.com/popop-uploads/bc2add8e3f3941dab1db0a37f4df93a4.jpeg
285,31,17,sort by how beautiful you think the photo is,127,133,130,https://s3.amazonaws.com/popop-uploads/ce68ef3d90aa44c79f730e12d33b06e5.jpeg,https://s3.amazonaws.com/popop-uploads/100e5f5c1950402e9b4f2afd76668586.jpeg,https://s3.amazonaws.com/popop-uploads/909f879b78bb4e5b9573f457dbdb4d98.jpeg
286,14,17,Which is the better designed marketing poster?,61,60,62,https://s3.amazonaws.com/popop-uploads/e2bfe7fbdc4648fe9de3c8ade1e0ad20.jpeg,https://s3.amazonaws.com/popop-uploads/47aff20128d74aa9b45a18919c775c37.jpeg,https://s3.amazonaws.com/popop-uploads/ee06309c40874c9c9aba7f9f5eedcdee.png
287,27,17,Which Harry Potter book is the best?,104,103,100,https://s3.amazonaws.com/popop-uploads/9e42a66b022f4df19a4844637d845e51.jpeg,https://s3.amazonaws.com/popop-uploads/75d1f30dc2294db4b99e5ed663cda982.jpeg,https://s3.amazonaws.com/popop-uploads/4e6fab97e7104c9aadbae745f822dae1.jpeg
288,16,17,Which cookie looks the best?,68,67,66,https://s3.amazonaws.com/popop-uploads/a741f27d03de472e9ddfba1bc7609cd5.jpeg,https://s3.amazonaws.com/popop-uploads/bd7ae4ac1422427dbbbe8649b2f48ec4.jpeg,https://s3.amazonaws.com/popop-uploads/0ae217a1e3e54afe82c5bdce94c02837.jpeg
289,39,17,Best pepe,166,164,163,https://s3.amazonaws.com/popop-uploads/f7cd8a475161477f900d4020b47e6051.png,https://s3.amazonaws.com/popop-uploads/cb50d622981d4e1da84cd1977c0e6ea0.jpeg,https://s3.amazonaws.com/popop-uploads/ce5c4286fc46487f86fd8789774edd9d.png
290,34,17,Best minimalist wallpaper,141,142,143,https://s3.amazonaws.com/popop-uploads/c14a1d9671e24d76ae6156990049549b.jpeg,https://s3.amazonaws.com/popop-uploads/122c651f6e614e95a4aa3b2d4e486064.png,https://s3.amazonaws.com/popop-uploads/773708279ddd4ad18581037bbeac3524.png
291,31,17,sort by how beautiful you think the photo is,127,133,131,https://s3.amazonaws.com/popop-uploads/ce68ef3d90aa44c79f730e12d33b06e5.jpeg,https://s3.amazonaws.com/popop-uploads/100e5f5c1950402e9b4f2afd76668586.jpeg,https://s3.amazonaws.com/popop-uploads/55f5de3ffd8a42f994818a780f273dad.jpeg
292,17,17,What is Jennifer Aniston's best look?,71,70,69,https://s3.amazonaws.com/popop-uploads/81ba4a8173a84691b707e0d3ae7eb02e.jpeg,https://s3.amazonaws.com/popop-uploads/a2268db5692d45a7aee660361dfa9e5b.jpeg,https://s3.amazonaws.com/popop-uploads/468e62d721ba482ea1cfacc394aaaf3b.jpeg
293,39,17,Best pepe,165,166,161,https://s3.amazonaws.com/popop-uploads/4bccbf4ed5434bb4bb0437f2858b850e.png,https://s3.amazonaws.com/popop-uploads/f7cd8a475161477f900d4020b47e6051.png,https://s3.amazonaws.com/popop-uploads/b361cc12338d49e1b9785da2a2d9138d.jpeg
294,35,17,which wallpaper is the best?,148,149,145,https://s3.amazonaws.com/popop-uploads/ee3e807349014b7cbc06daa7b50e708d.jpeg,https://s3.amazonaws.com/popop-uploads/71125d6bdcd24b9f9c2cc9a7396b0983.jpeg,https://s3.amazonaws.com/popop-uploads/949d5083a98c45c091d29e7bdf7b3e15.jpeg
295,15,17,Which rowing picture is coolest?,65,64,63,https://s3.amazonaws.com/popop-uploads/4ab25995a93748cd9b3ed7f2fa36d70e.jpeg,https://s3.amazonaws.com/popop-uploads/7cd2383df5cd49a9a9f77ff9d36b1153.jpeg,https://s3.amazonaws.com/popop-uploads/8e3940844ccb46e2bfa6f1491d1a21a4.jpeg
296,22,17,Which puppy is the cutest?,86,84,85,https://s3.amazonaws.com/popop-uploads/fbd1cae224524674b2741a87e31e563f.jpeg,https://s3.amazonaws.com/popop-uploads/172d15eacb9c441697c26c8954e52967.jpeg,https://s3.amazonaws.com/popop-uploads/851d19b3f48e4a82b1dfc5060a11b384.jpeg
297,30,17,Which presidential candidate would you most like to see in a dunk tank?,120,122,123,https://s3.amazonaws.com/popop-uploads/039b6d228e2e47d5bcb59ff44ba980e9.png,https://s3.amazonaws.com/popop-uploads/70f73d0fa07841948aef873ba186d962.png,https://s3.amazonaws.com/popop-uploads/cbbe4cbf1ac94745b06482242dcd2d1d.png
298,12,17,best casual outfit for a date,52,51,53,https://s3.amazonaws.com/popop-uploads/206e714a350944388e05bd414a0f829e.jpeg,https://s3.amazonaws.com/popop-uploads/c2080d5d21494ff2968bd2c4552f4d3a.jpeg,https://s3.amazonaws.com/popop-uploads/e557213b1afe4838be06e20b82fe56d4.jpeg
299,24,17,Which school delivers the best quality of education?,92,90,91,https://s3.amazonaws.com/popop-uploads/3246a19e51034d948a09a8e7b181ed45.png,https://s3.amazonaws.com/popop-uploads/3796c1f90c1d49c4981fbdc0d6887a3a.png,https://s3.amazonaws.com/popop-uploads/d26298a89866454aaff76def409410e5.png
300,21,17,What's the best coffee?,81,83,82,https://s3.amazonaws.com/popop-uploads/c541221102704de1a300520e78483bd3.png,https://s3.amazonaws.com/popop-uploads/55c0072c62d94db7b5b4b1b23bd7645b.jpeg,https://s3.amazonaws.com/popop-uploads/751f67d88eb5428b9da091c9b609a48f.png
301,11,17,Favorite phone,48,46,49,https://s3.amazonaws.com/popop-uploads/9a9e2e38bd8f4d90a8fe1f1e5b2f44b3.jpeg,https://s3.amazonaws.com/popop-uploads/cff59ad1931c495d985878c84a405f84.jpeg,https://s3.amazonaws.com/popop-uploads/11d403c20b0d4d4bbc4a7d29d3ddc353.jpeg
302,27,17,Which Harry Potter book is the best?,105,101,99,https://s3.amazonaws.com/popop-uploads/3c8239f966de4c7c84241a271f9a04f3.jpeg,https://s3.amazonaws.com/popop-uploads/8019d81d0ad843a2b73cb1d627504007.jpeg,https://s3.amazonaws.com/popop-uploads/99a1f6cb24394bb2a33cc89045e6829f.jpeg
303,3,17,Which pupper is cutest?,11,12,14,https://s3.amazonaws.com/popop-uploads/19300af62a25455aa1d35e2359c3b7ac.jpeg,https://s3.amazonaws.com/popop-uploads/fb01e775ee7c4d7b9f15c20cc2e2aa9e.jpeg,https://s3.amazonaws.com/popop-uploads/d15aa18da0b8457e81f6d6fbbed18a50.jpeg
304,6,17,Cutest dog,26,23,24,https://s3.amazonaws.com/popop-uploads/d816f5491e934c65bc4dfd691945c1b1.jpeg,https://s3.amazonaws.com/popop-uploads/233e9b28ae344590a38ffc9046cff0f6.jpeg,https://s3.amazonaws.com/popop-uploads/88dd5a1d37944c5788d39148cc182794.jpeg
305,19,17,What is the healthiest?,77,76,75,https://s3.amazonaws.com/popop-uploads/87cf0eda15cc4812934dffacd8093dc4.jpeg,https://s3.amazonaws.com/popop-uploads/2ac818d12c3d45e0a1b3d601bb3785e5.jpeg,https://s3.amazonaws.com/popop-uploads/e2d2124a4da94f838a4bf147666ffd1a.jpeg
306,39,17,Best pepe,164,162,161,https://s3.amazonaws.com/popop-uploads/cb50d622981d4e1da84cd1977c0e6ea0.jpeg,https://s3.amazonaws.com/popop-uploads/b6a081953615418f94e6ace4a7a329d4.png,https://s3.amazonaws.com/popop-uploads/b361cc12338d49e1b9785da2a2d9138d.jpeg
307,18,17,What is the prettiest sunset?,74,72,73,https://s3.amazonaws.com/popop-uploads/51e5fdd893854fba9076201e15923b6d.jpeg,https://s3.amazonaws.com/popop-uploads/3cbaaf0500e942f7a0b6239097e84b84.jpeg,https://s3.amazonaws.com/popop-uploads/8601c46a463b45f8ad19d59083859875.jpeg
308,12,17,best casual outfit for a date,52,51,50,https://s3.amazonaws.com/popop-uploads/206e714a350944388e05bd414a0f829e.jpeg,https://s3.amazonaws.com/popop-uploads/c2080d5d21494ff2968bd2c4552f4d3a.jpeg,https://s3.amazonaws.com/popop-uploads/5820bcd196fa4d4d8005c38ed6bc7b43.jpeg
309,20,17,Who is your favorite Friends character?,78,80,79,https://s3.amazonaws.com/popop-uploads/969cc88f92874cc7a2d79a2a5d97dcee.jpeg,https://s3.amazonaws.com/popop-uploads/b4586f8486674de7a17e10e4dc315480.jpeg,https://s3.amazonaws.com/popop-uploads/d7038848d0214f169e17288a3c403a80.jpeg
310,39,17,Best pepe,167,163,162,https://s3.amazonaws.com/popop-uploads/0642126399084482bcfb0c2e8c449181.jpeg,https://s3.amazonaws.com/popop-uploads/ce5c4286fc46487f86fd8789774edd9d.png,https://s3.amazonaws.com/popop-uploads/b6a081953615418f94e6ace4a7a329d4.png
311,39,17,Best pepe,165,164,162,https://s3.amazonaws.com/popop-uploads/4bccbf4ed5434bb4bb0437f2858b850e.png,https://s3.amazonaws.com/popop-uploads/cb50d622981d4e1da84cd1977c0e6ea0.jpeg,https://s3.amazonaws.com/popop-uploads/b6a081953615418f94e6ace4a7a329d4.png
312,34,17,Best minimalist wallpaper,144,143,142,https://s3.amazonaws.com/popop-uploads/1b7966d5116c4ee0bca0ae825984e4d9.jpeg,https://s3.amazonaws.com/popop-uploads/773708279ddd4ad18581037bbeac3524.png,https://s3.amazonaws.com/popop-uploads/122c651f6e614e95a4aa3b2d4e486064.png
313,10,17,Favorite college w/ heavy sports culture,44,43,42,https://s3.amazonaws.com/popop-uploads/188352c5f7e548c5a67fb94c9244d4b2.jpeg,https://s3.amazonaws.com/popop-uploads/d5f3234a5b5749f0a56617c43dc551d6.jpeg,https://s3.amazonaws.com/popop-uploads/8d8c48fdb3234278a4298012bf200301.png
314,3,17,Which pupper is cutest?,15,12,13,https://s3.amazonaws.com/popop-uploads/93514351f6ff4f768b9bc56f04ed22d1.jpeg,https://s3.amazonaws.com/popop-uploads/fb01e775ee7c4d7b9f15c20cc2e2aa9e.jpeg,https://s3.amazonaws.com/popop-uploads/2dd641adbb93451b8d4c243ef309fd3e.jpeg
315,18,17,What is the prettiest sunset?,73,72,74,https://s3.amazonaws.com/popop-uploads/8601c46a463b45f8ad19d59083859875.jpeg,https://s3.amazonaws.com/popop-uploads/3cbaaf0500e942f7a0b6239097e84b84.jpeg,https://s3.amazonaws.com/popop-uploads/51e5fdd893854fba9076201e15923b6d.jpeg
316,8,17,Most representative picture of Penn,34,33,35,https://s3.amazonaws.com/popop-uploads/a59adc7355084b5397e78f676db45ed6.jpeg,https://s3.amazonaws.com/popop-uploads/f0d13a3076dc481ba50e9885b4fa995f.jpeg,https://s3.amazonaws.com/popop-uploads/12fd5179f6b44ba7920d07980e2c40a9.jpeg
317,39,17,Best pepe,165,167,162,https://s3.amazonaws.com/popop-uploads/4bccbf4ed5434bb4bb0437f2858b850e.png,https://s3.amazonaws.com/popop-uploads/0642126399084482bcfb0c2e8c449181.jpeg,https://s3.amazonaws.com/popop-uploads/b6a081953615418f94e6ace4a7a329d4.png
318,25,17,Which lipstick color is the most trendy?,95,93,94,https://s3.amazonaws.com/popop-uploads/f4bee0a55bb34752b4a43cfbad6c60ed.jpeg,https://s3.amazonaws.com/popop-uploads/4aa720f25f494cd2acee6399c3d36c47.jpeg,https://s3.amazonaws.com/popop-uploads/6c6aeec68bc247bb8fb1b622c1561e0e.jpeg
319,3,17,Which pupper is cutest?,11,10,13,https://s3.amazonaws.com/popop-uploads/19300af62a25455aa1d35e2359c3b7ac.jpeg,https://s3.amazonaws.com/popop-uploads/91621a0d05b449fcaa56cad5e4e2030e.jpeg,https://s3.amazonaws.com/popop-uploads/2dd641adbb93451b8d4c243ef309fd3e.jpeg
320,27,17,Which Harry Potter book is the best?,102,99,101,https://s3.amazonaws.com/popop-uploads/748ecddaeec54a6f8f9b9034b7b2bd81.jpeg,https://s3.amazonaws.com/popop-uploads/99a1f6cb24394bb2a33cc89045e6829f.jpeg,https://s3.amazonaws.com/popop-uploads/8019d81d0ad843a2b73cb1d627504007.jpeg
321,34,17,Best minimalist wallpaper,141,144,143,https://s3.amazonaws.com/popop-uploads/c14a1d9671e24d76ae6156990049549b.jpeg,https://s3.amazonaws.com/popop-uploads/1b7966d5116c4ee0bca0ae825984e4d9.jpeg,https://s3.amazonaws.com/popop-uploads/773708279ddd4ad18581037bbeac3524.png
322,26,17,Which Penn baseball cap is the coolest?,97,98,96,https://s3.amazonaws.com/popop-uploads/b37fb1cbda3d4a54a99b3713cd569d69.jpeg,https://s3.amazonaws.com/popop-uploads/2c41cde52ddc43878f562a37f6f38d31.jpeg,https://s3.amazonaws.com/popop-uploads/cf476297faf04212b06e7d229e538160.jpeg
323,27,17,Which Harry Potter book is the best?,104,101,99,https://s3.amazonaws.com/popop-uploads/9e42a66b022f4df19a4844637d845e51.jpeg,https://s3.amazonaws.com/popop-uploads/8019d81d0ad843a2b73cb1d627504007.jpeg,https://s3.amazonaws.com/popop-uploads/99a1f6cb24394bb2a33cc89045e6829f.jpeg
324,31,17,sort by how beautiful you think the photo is,129,130,131,https://s3.amazonaws.com/popop-uploads/b5dfd3e1f1b94565a7996bfe6eda1fa6.jpeg,https://s3.amazonaws.com/popop-uploads/909f879b78bb4e5b9573f457dbdb4d98.jpeg,https://s3.amazonaws.com/popop-uploads/55f5de3ffd8a42f994818a780f273dad.jpeg
325,7,17,Best CIS professor,27,31,28,https://s3.amazonaws.com/popop-uploads/6718520f3177495ea550fe9cef31fb17.jpeg,https://s3.amazonaws.com/popop-uploads/daa1d8896ef64e108ff803e7fbe20df4.jpeg,https://s3.amazonaws.com/popop-uploads/c874f53c87f94ee9872052dfb0738481.jpeg
326,28,17,Which social media platforms are the most helpful for everyday life?,106,108,111,https://s3.amazonaws.com/popop-uploads/9cbb78076835447ab8fdac769787591c.png,https://s3.amazonaws.com/popop-uploads/95b0ca44bcb146b5b8225abc18bdb173.png,https://s3.amazonaws.com/popop-uploads/25f1fc382b284e32bf8f3ee6cdef5dad.png
327,37,17,which maymay is spiciest ,156,157,154,https://s3.amazonaws.com/popop-uploads/3d631e15ba9a45598afa2be470084b5c.jpeg,https://s3.amazonaws.com/popop-uploads/165216619ea24db8bbc64e6b09e149e5.jpeg,https://s3.amazonaws.com/popop-uploads/3f7e62a3f8e141578405d2077f5cc534.png
328,4,17,quality of cat,18,17,16,https://s3.amazonaws.com/popop-uploads/5426f014379c4cd599cfe64f2d5dd3e1.png,https://s3.amazonaws.com/popop-uploads/ec33987facac4929b4496025987749e0.png,https://s3.amazonaws.com/popop-uploads/597c5ad0274c41b1be671a0c0a8f44a7.png
329,22,17,Which puppy is the cutest?,84,86,85,https://s3.amazonaws.com/popop-uploads/172d15eacb9c441697c26c8954e52967.jpeg,https://s3.amazonaws.com/popop-uploads/fbd1cae224524674b2741a87e31e563f.jpeg,https://s3.amazonaws.com/popop-uploads/851d19b3f48e4a82b1dfc5060a11b384.jpeg
330,29,17,Which Monet is the prettiest?,118,117,116,https://s3.amazonaws.com/popop-uploads/89b04b5a8ddc4dbb85b44866b7bb9db1.jpeg,https://s3.amazonaws.com/popop-uploads/151f244313a54aa1b0dd76d1d5d5a957.jpeg,https://s3.amazonaws.com/popop-uploads/413e741a7e634a95aba952c8990ea808.jpeg
331,38,17,Who is cooler?,158,160,159,https://s3.amazonaws.com/popop-uploads/082681f05b69423d8f34efdc95f79a26.jpeg,https://s3.amazonaws.com/popop-uploads/cf675cd8d2de45fc9718bf9ab5e46538.jpeg,https://s3.amazonaws.com/popop-uploads/c2d8e1d9fbea463da72665a46fbfd891.jpeg
332,30,17,Which presidential candidate would you most like to see in a dunk tank?,123,121,122,https://s3.amazonaws.com/popop-uploads/cbbe4cbf1ac94745b06482242dcd2d1d.png,https://s3.amazonaws.com/popop-uploads/d131f81443cf42dc9d006b85529acb24.png,https://s3.amazonaws.com/popop-uploads/70f73d0fa07841948aef873ba186d962.png
333,28,17,Which social media platforms are the most helpful for everyday life?,114,110,106,https://s3.amazonaws.com/popop-uploads/1e70a81ae63846708f837294df75a1e5.png,https://s3.amazonaws.com/popop-uploads/23d8dfe384d74f2c819966e3e0531a70.png,https://s3.amazonaws.com/popop-uploads/9cbb78076835447ab8fdac769787591c.png
334,29,17,Which Monet is the prettiest?,118,117,119,https://s3.amazonaws.com/popop-uploads/89b04b5a8ddc4dbb85b44866b7bb9db1.jpeg,https://s3.amazonaws.com/popop-uploads/151f244313a54aa1b0dd76d1d5d5a957.jpeg,https://s3.amazonaws.com/popop-uploads/cc9baf06d95a41e3bb98dba3d2abfe95.jpeg
335,37,17,which maymay is spiciest ,156,154,153,https://s3.amazonaws.com/popop-uploads/3d631e15ba9a45598afa2be470084b5c.jpeg,https://s3.amazonaws.com/popop-uploads/3f7e62a3f8e141578405d2077f5cc534.png,https://s3.amazonaws.com/popop-uploads/edbd5824222e499ba250b9ea0e636cdf.png
336,35,17,which wallpaper is the best?,148,146,147,https://s3.amazonaws.com/popop-uploads/ee3e807349014b7cbc06daa7b50e708d.jpeg,https://s3.amazonaws.com/popop-uploads/89a86c98c81545a8965392a959fad260.jpeg,https://s3.amazonaws.com/popop-uploads/3f4a6cf612364723b7e4a67090876d21.jpeg
337,16,17,Which cookie looks the best?,68,67,66,https://s3.amazonaws.com/popop-uploads/a741f27d03de472e9ddfba1bc7609cd5.jpeg,https://s3.amazonaws.com/popop-uploads/bd7ae4ac1422427dbbbe8649b2f48ec4.jpeg,https://s3.amazonaws.com/popop-uploads/0ae217a1e3e54afe82c5bdce94c02837.jpeg
338,37,17,which maymay is spiciest ,157,154,155,https://s3.amazonaws.com/popop-uploads/165216619ea24db8bbc64e6b09e149e5.jpeg,https://s3.amazonaws.com/popop-uploads/3f7e62a3f8e141578405d2077f5cc534.png,https://s3.amazonaws.com/popop-uploads/72a2b44529ab4816bb911bf771713eb5.jpeg
339,36,17,accuracy,150,151,152,https://s3.amazonaws.com/popop-uploads/7abf41519e1e428fb2ca13f9e1535d0d.png,https://s3.amazonaws.com/popop-uploads/2368f574572948f78851d9bbac86b464.png,https://s3.amazonaws.com/popop-uploads/d148d74c0888422889af8f64b102a7f3.png
340,37,17,which maymay is spiciest ,157,154,153,https://s3.amazonaws.com/popop-uploads/165216619ea24db8bbc64e6b09e149e5.jpeg,https://s3.amazonaws.com/popop-uploads/3f7e62a3f8e141578405d2077f5cc534.png,https://s3.amazonaws.com/popop-uploads/edbd5824222e499ba250b9ea0e636cdf.png
341,34,17,Best minimalist wallpaper,140,144,143,https://s3.amazonaws.com/popop-uploads/6a8005b96e0a41149afd044082c56e8b.png,https://s3.amazonaws.com/popop-uploads/1b7966d5116c4ee0bca0ae825984e4d9.jpeg,https://s3.amazonaws.com/popop-uploads/773708279ddd4ad18581037bbeac3524.png
342,31,17,sort by how beautiful you think the photo is,130,124,131,https://s3.amazonaws.com/popop-uploads/909f879b78bb4e5b9573f457dbdb4d98.jpeg,https://s3.amazonaws.com/popop-uploads/e80dc51df7e84fe5860e5a0372ce3374.jpeg,https://s3.amazonaws.com/popop-uploads/55f5de3ffd8a42f994818a780f273dad.jpeg
343,3,17,Which pupper is cutest?,15,10,13,https://s3.amazonaws.com/popop-uploads/93514351f6ff4f768b9bc56f04ed22d1.jpeg,https://s3.amazonaws.com/popop-uploads/91621a0d05b449fcaa56cad5e4e2030e.jpeg,https://s3.amazonaws.com/popop-uploads/2dd641adbb93451b8d4c243ef309fd3e.jpeg
344,11,17,Favorite phone,47,49,46,https://s3.amazonaws.com/popop-uploads/6fc233a9d94e4bf791c3fa75613007c0.jpeg,https://s3.amazonaws.com/popop-uploads/11d403c20b0d4d4bbc4a7d29d3ddc353.jpeg,https://s3.amazonaws.com/popop-uploads/cff59ad1931c495d985878c84a405f84.jpeg
345,23,17,Which is the hottest pic of our hottest prez?,87,89,88,https://s3.amazonaws.com/popop-uploads/ab23e330b79c437eb4eec05b6fe2056f.jpeg,https://s3.amazonaws.com/popop-uploads/5f8d518cd1f4496ca26f6d2175a7254b.jpeg,https://s3.amazonaws.com/popop-uploads/cc6466cb42af4b4e8463e515bf1cf50d.jpeg
346,12,17,best casual outfit for a date,50,51,53,https://s3.amazonaws.com/popop-uploads/5820bcd196fa4d4d8005c38ed6bc7b43.jpeg,https://s3.amazonaws.com/popop-uploads/c2080d5d21494ff2968bd2c4552f4d3a.jpeg,https://s3.amazonaws.com/popop-uploads/e557213b1afe4838be06e20b82fe56d4.jpeg
347,39,17,Best pepe,165,161,164,https://s3.amazonaws.com/popop-uploads/4bccbf4ed5434bb4bb0437f2858b850e.png,https://s3.amazonaws.com/popop-uploads/b361cc12338d49e1b9785da2a2d9138d.jpeg,https://s3.amazonaws.com/popop-uploads/cb50d622981d4e1da84cd1977c0e6ea0.jpeg
348,12,17,best casual outfit for a date,52,50,53,https://s3.amazonaws.com/popop-uploads/206e714a350944388e05bd414a0f829e.jpeg,https://s3.amazonaws.com/popop-uploads/5820bcd196fa4d4d8005c38ed6bc7b43.jpeg,https://s3.amazonaws.com/popop-uploads/e557213b1afe4838be06e20b82fe56d4.jpeg
349,29,17,Which Monet is the prettiest?,117,119,116,https://s3.amazonaws.com/popop-uploads/151f244313a54aa1b0dd76d1d5d5a957.jpeg,https://s3.amazonaws.com/popop-uploads/cc9baf06d95a41e3bb98dba3d2abfe95.jpeg,https://s3.amazonaws.com/popop-uploads/413e741a7e634a95aba952c8990ea808.jpeg
350,5,17,best art,20,21,19,https://s3.amazonaws.com/popop-uploads/2b61b13192064ab1bcfbf716c0c08737.jpeg,https://s3.amazonaws.com/popop-uploads/9dd63d6af0de4b9dbf3e01677bf5c0c1.jpeg,https://s3.amazonaws.com/popop-uploads/04e96ff64e9247178f3472f47bc9ee33.jpeg
351,5,17,best art,20,19,21,https://s3.amazonaws.com/popop-uploads/2b61b13192064ab1bcfbf716c0c08737.jpeg,https://s3.amazonaws.com/popop-uploads/04e96ff64e9247178f3472f47bc9ee33.jpeg,https://s3.amazonaws.com/popop-uploads/9dd63d6af0de4b9dbf3e01677bf5c0c1.jpeg
352,39,17,Best pepe,165,166,164,https://s3.amazonaws.com/popop-uploads/4bccbf4ed5434bb4bb0437f2858b850e.png,https://s3.amazonaws.com/popop-uploads/f7cd8a475161477f900d4020b47e6051.png,https://s3.amazonaws.com/popop-uploads/cb50d622981d4e1da84cd1977c0e6ea0.jpeg
353,8,17,Most representative picture of Penn,34,33,36,https://s3.amazonaws.com/popop-uploads/a59adc7355084b5397e78f676db45ed6.jpeg,https://s3.amazonaws.com/popop-uploads/f0d13a3076dc481ba50e9885b4fa995f.jpeg,https://s3.amazonaws.com/popop-uploads/a29ef9fec0834dd3a3d6cfe5b68d039a.jpeg
354,28,17,Which social media platforms are the most helpful for everyday life?,110,106,115,https://s3.amazonaws.com/popop-uploads/23d8dfe384d74f2c819966e3e0531a70.png,https://s3.amazonaws.com/popop-uploads/9cbb78076835447ab8fdac769787591c.png,https://s3.amazonaws.com/popop-uploads/49a53e034b7e40319b059298f226599b.png
355,14,17,Which is the better designed marketing poster?,61,60,62,https://s3.amazonaws.com/popop-uploads/e2bfe7fbdc4648fe9de3c8ade1e0ad20.jpeg,https://s3.amazonaws.com/popop-uploads/47aff20128d74aa9b45a18919c775c37.jpeg,https://s3.amazonaws.com/popop-uploads/ee06309c40874c9c9aba7f9f5eedcdee.png
356,38,17,Who is cooler?,158,160,159,https://s3.amazonaws.com/popop-uploads/082681f05b69423d8f34efdc95f79a26.jpeg,https://s3.amazonaws.com/popop-uploads/cf675cd8d2de45fc9718bf9ab5e46538.jpeg,https://s3.amazonaws.com/popop-uploads/c2d8e1d9fbea463da72665a46fbfd891.jpeg
357,16,17,Which cookie looks the best?,68,67,66,https://s3.amazonaws.com/popop-uploads/a741f27d03de472e9ddfba1bc7609cd5.jpeg,https://s3.amazonaws.com/popop-uploads/bd7ae4ac1422427dbbbe8649b2f48ec4.jpeg,https://s3.amazonaws.com/popop-uploads/0ae217a1e3e54afe82c5bdce94c02837.jpeg
358,2,17,CATS CATS CATS,8,7,5,https://raw.githubusercontent.com/gmosley/PopOp/master/data/aggregation/photos/cat4.jpg,https://raw.githubusercontent.com/gmosley/PopOp/master/data/aggregation/photos/cat3.jpg,https://raw.githubusercontent.com/gmosley/PopOp/master/data/aggregation/photos/cat1.jpg
359,36,17,accuracy,150,152,151,https://s3.amazonaws.com/popop-uploads/7abf41519e1e428fb2ca13f9e1535d0d.png,https://s3.amazonaws.com/popop-uploads/d148d74c0888422889af8f64b102a7f3.png,https://s3.amazonaws.com/popop-uploads/2368f574572948f78851d9bbac86b464.png
360,39,17,Best pepe,165,163,162,https://s3.amazonaws.com/popop-uploads/4bccbf4ed5434bb4bb0437f2858b850e.png,https://s3.amazonaws.com/popop-uploads/ce5c4286fc46487f86fd8789774edd9d.png,https://s3.amazonaws.com/popop-uploads/b6a081953615418f94e6ace4a7a329d4.png
361,31,17,sort by how beautiful you think the photo is,128,131,126,https://s3.amazonaws.com/popop-uploads/87798c6d5fbd45a19148cd887f53392a.jpeg,https://s3.amazonaws.com/popop-uploads/55f5de3ffd8a42f994818a780f273dad.jpeg,https://s3.amazonaws.com/popop-uploads/9352b4d0dfc547dd8426be29ed59bf1a.jpeg
362,4,17,quality of cat,18,17,16,https://s3.amazonaws.com/popop-uploads/5426f014379c4cd599cfe64f2d5dd3e1.png,https://s3.amazonaws.com/popop-uploads/ec33987facac4929b4496025987749e0.png,https://s3.amazonaws.com/popop-uploads/597c5ad0274c41b1be671a0c0a8f44a7.png
363,35,17,which wallpaper is the best?,148,146,145,https://s3.amazonaws.com/popop-uploads/ee3e807349014b7cbc06daa7b50e708d.jpeg,https://s3.amazonaws.com/popop-uploads/89a86c98c81545a8965392a959fad260.jpeg,https://s3.amazonaws.com/popop-uploads/949d5083a98c45c091d29e7bdf7b3e15.jpeg
364,12,17,best casual outfit for a date,50,51,53,https://s3.amazonaws.com/popop-uploads/5820bcd196fa4d4d8005c38ed6bc7b43.jpeg,https://s3.amazonaws.com/popop-uploads/c2080d5d21494ff2968bd2c4552f4d3a.jpeg,https://s3.amazonaws.com/popop-uploads/e557213b1afe4838be06e20b82fe56d4.jpeg
365,3,17,Which pupper is cutest?,14,10,12,https://s3.amazonaws.com/popop-uploads/d15aa18da0b8457e81f6d6fbbed18a50.jpeg,https://s3.amazonaws.com/popop-uploads/91621a0d05b449fcaa56cad5e4e2030e.jpeg,https://s3.amazonaws.com/popop-uploads/fb01e775ee7c4d7b9f15c20cc2e2aa9e.jpeg
